t_epoch,iso_time,t_elapsed_s,seq,tag_id,tag_distance_m,tag_under_1m,tag_count,det_seq,det_t_epoch,det_age_ms,depth_m,yaw_deg,depth_raw_m,yaw_raw_deg,sensors_ok,throttle_pct,mode,surge_cmd,strafe_cmd,heave_cmd,yaw_cmd,light_pwm,led_flashing,flash_frame
1785505369.6160,2026-07-31T09:42:49.616,4.929,50,,,,0,,,,0.0268,2.24,0.0268,2.24,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505369.7158,2026-07-31T09:42:49.715,5.029,51,,,,0,,,,0.0242,2.23,0.0242,2.23,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505369.8146,2026-07-31T09:42:49.814,5.128,52,,,,0,,,,0.0273,2.20,0.0273,2.20,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505369.9138,2026-07-31T09:42:49.913,5.227,53,,,,0,,,,0.0239,2.18,0.0239,2.18,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505370.0128,2026-07-31T09:42:50.012,5.326,54,,,,0,,,,0.0237,2.15,0.0237,2.15,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505370.1126,2026-07-31T09:42:50.112,5.426,55,,,,0,,,,0.0284,2.13,0.0284,2.13,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505370.2113,2026-07-31T09:42:50.211,5.524,56,,,,0,,,,0.0202,2.12,0.0202,2.12,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505370.3111,2026-07-31T09:42:50.311,5.624,57,,,,0,,,,0.0274,2.12,0.0274,2.12,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505370.4097,2026-07-31T09:42:50.409,5.723,58,,,,0,,,,0.0234,2.11,0.0234,2.11,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505370.5092,2026-07-31T09:42:50.509,5.822,59,,,,0,,,,0.0236,2.09,0.0236,2.09,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505370.6096,2026-07-31T09:42:50.609,5.923,60,,,,0,,,,0.0274,2.07,0.0274,2.07,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505370.7086,2026-07-31T09:42:50.708,6.022,61,,,,0,,,,0.0242,2.06,0.0242,2.06,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505370.8083,2026-07-31T09:42:50.808,6.121,62,,,,0,,,,0.0245,2.05,0.0245,2.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505370.9091,2026-07-31T09:42:50.909,6.222,63,,,,0,,,,0.0246,2.05,0.0246,2.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505371.0079,2026-07-31T09:42:51.007,6.321,64,,,,0,,,,0.0219,2.05,0.0219,2.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505371.1064,2026-07-31T09:42:51.106,6.420,65,,,,0,,,,0.0267,2.05,0.0267,2.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505371.2064,2026-07-31T09:42:51.206,6.520,66,,,,0,,,,0.0196,2.04,0.0196,2.04,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505371.3061,2026-07-31T09:42:51.306,6.619,67,,,,0,,,,0.0268,2.03,0.0268,2.03,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505371.4049,2026-07-31T09:42:51.404,6.718,68,,,,0,,,,0.0239,2.03,0.0239,2.03,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505371.5038,2026-07-31T09:42:51.503,6.817,69,,,,0,,,,0.0239,2.00,0.0239,2.00,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505371.6024,2026-07-31T09:42:51.602,6.916,70,,,,0,,,,0.0241,1.98,0.0241,1.98,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505371.7022,2026-07-31T09:42:51.702,7.015,71,,,,0,,,,0.0200,1.94,0.0200,1.94,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505371.8006,2026-07-31T09:42:51.800,7.114,72,,,,0,,,,0.0249,1.90,0.0249,1.90,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505371.8995,2026-07-31T09:42:51.899,7.213,73,,,,0,,,,0.0225,1.88,0.0225,1.88,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505372.0003,2026-07-31T09:42:52.000,7.313,74,,,,0,,,,0.0218,1.84,0.0218,1.84,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505372.1002,2026-07-31T09:42:52.100,7.413,75,,,,0,,,,0.0247,1.83,0.0247,1.83,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505372.1992,2026-07-31T09:42:52.199,7.512,76,,,,0,,,,0.0217,1.79,0.0217,1.79,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505372.3002,2026-07-31T09:42:52.300,7.613,77,,,,0,,,,0.0223,1.75,0.0223,1.75,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505372.3999,2026-07-31T09:42:52.399,7.713,78,,,,0,,,,0.0247,1.73,0.0247,1.73,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505372.4985,2026-07-31T09:42:52.498,7.812,79,,,,0,,,,0.0248,1.69,0.0248,1.69,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505372.5984,2026-07-31T09:42:52.598,7.912,80,,,,0,,,,0.0254,1.66,0.0254,1.66,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505372.6994,2026-07-31T09:42:52.699,8.012,81,,,,0,,,,0.0210,1.61,0.0210,1.61,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505372.7978,2026-07-31T09:42:52.797,8.111,82,,,,0,,,,0.0231,1.54,0.0231,1.54,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505372.8974,2026-07-31T09:42:52.897,8.210,83,,,,0,,,,0.0225,1.51,0.0225,1.51,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505372.9960,2026-07-31T09:42:52.996,8.309,84,,,,0,,,,0.0210,1.43,0.0210,1.43,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505373.0950,2026-07-31T09:42:53.095,8.408,85,,,,0,,,,0.0249,1.38,0.0249,1.38,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505373.1944,2026-07-31T09:42:53.194,8.508,86,,,,0,,,,0.0221,1.30,0.0221,1.30,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505373.2941,2026-07-31T09:42:53.294,8.607,87,,,,0,,,,0.0206,1.23,0.0206,1.23,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505373.3930,2026-07-31T09:42:53.393,8.706,88,,,,0,,,,0.0257,1.20,0.0257,1.20,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505373.4930,2026-07-31T09:42:53.493,8.806,89,,,,0,,,,0.0191,1.12,0.0191,1.12,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505373.5922,2026-07-31T09:42:53.592,8.905,90,,,,0,,,,0.0224,1.08,0.0224,1.08,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505373.6913,2026-07-31T09:42:53.691,9.004,91,,,,0,,,,0.0211,0.97,0.0211,0.97,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505373.7899,2026-07-31T09:42:53.789,9.103,92,,,,0,,,,0.0233,0.87,0.0233,0.87,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505373.8887,2026-07-31T09:42:53.888,9.202,93,,,,0,,,,0.0171,0.83,0.0171,0.83,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505373.9878,2026-07-31T09:42:53.987,9.301,94,,,,0,,,,0.0200,0.75,0.0200,0.75,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505374.0876,2026-07-31T09:42:54.087,9.401,95,,,,0,,,,0.0222,0.70,0.0222,0.70,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505374.1860,2026-07-31T09:42:54.186,9.499,96,,,,0,,,,0.0237,0.60,0.0237,0.60,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505374.2855,2026-07-31T09:42:54.285,9.599,97,,,,0,,,,0.0172,0.49,0.0172,0.49,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505374.3855,2026-07-31T09:42:54.385,9.699,98,,,,0,,,,0.0253,0.43,0.0253,0.43,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505374.4843,2026-07-31T09:42:54.484,9.797,99,,,,0,,,,0.0196,0.33,0.0196,0.33,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505374.5837,2026-07-31T09:42:54.583,9.897,100,,,,0,,,,0.0217,0.28,0.0217,0.28,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505374.6838,2026-07-31T09:42:54.683,9.997,101,,,,0,,,,0.0177,0.17,0.0177,0.17,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505374.7841,2026-07-31T09:42:54.784,10.097,102,,,,0,,,,0.0197,0.05,0.0197,0.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505374.8839,2026-07-31T09:42:54.883,10.197,103,,,,0,,,,0.0235,-0.02,0.0235,-0.02,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505374.9829,2026-07-31T09:42:54.982,10.296,104,,,,0,,,,0.0226,-0.13,0.0226,-0.13,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505375.0821,2026-07-31T09:42:55.082,10.395,105,,,,0,,,,0.0206,-0.19,0.0206,-0.19,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505375.1816,2026-07-31T09:42:55.181,10.495,106,,,,0,,,,0.0171,-0.32,0.0171,-0.32,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505375.2792,2026-07-31T09:42:55.279,10.592,107,,,,0,,,,0.0202,-0.39,0.0202,-0.39,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505375.3781,2026-07-31T09:42:55.378,10.691,108,,,,0,,,,0.0208,-0.52,0.0208,-0.52,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505375.4778,2026-07-31T09:42:55.477,10.791,109,,,,0,,,,0.0193,-0.58,0.0193,-0.58,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505375.5784,2026-07-31T09:42:55.578,10.891,110,,,,0,,,,0.0195,-0.69,0.0195,-0.69,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505375.6778,2026-07-31T09:42:55.677,10.991,111,,,,0,,,,0.0238,-0.80,0.0238,-0.80,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505375.7760,2026-07-31T09:42:55.775,11.089,112,,,,0,,,,0.0273,-0.86,0.0273,-0.86,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505375.8751,2026-07-31T09:42:55.875,11.188,113,,,,0,,,,0.0198,-0.96,0.0198,-0.96,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505375.9749,2026-07-31T09:42:55.974,11.288,114,,,,0,,,,0.0190,-1.01,0.0190,-1.01,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505376.0744,2026-07-31T09:42:56.074,11.388,115,,,,0,,,,0.0143,-1.15,0.0143,-1.15,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505376.1738,2026-07-31T09:42:56.173,11.487,116,,,,0,,,,0.0229,-1.31,0.0229,-1.31,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505376.2721,2026-07-31T09:42:56.272,11.585,117,,,,0,,,,0.0205,-1.39,0.0205,-1.39,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505376.3710,2026-07-31T09:42:56.371,11.684,118,,,,0,,,,0.0175,-1.55,0.0175,-1.55,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505376.4708,2026-07-31T09:42:56.470,11.784,119,,,,0,,,,0.0206,-1.62,0.0206,-1.62,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505376.5702,2026-07-31T09:42:56.570,11.883,120,,,,0,,,,0.0188,-1.75,0.0188,-1.75,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505376.6705,2026-07-31T09:42:56.670,11.984,121,,,,0,,,,0.0178,-1.86,0.0178,-1.86,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505376.7697,2026-07-31T09:42:56.769,12.083,122,,,,0,,,,0.0178,-1.92,0.0178,-1.92,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505376.8687,2026-07-31T09:42:56.868,12.182,123,,,,0,,,,0.0212,-2.06,0.0212,-2.06,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505376.9685,2026-07-31T09:42:56.968,12.282,124,,,,0,,,,0.0167,-2.14,0.0167,-2.14,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505377.0680,2026-07-31T09:42:57.068,12.381,125,,,,0,,,,0.0192,-2.31,0.0192,-2.31,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505377.1673,2026-07-31T09:42:57.167,12.480,126,,,,0,,,,0.0188,-2.48,0.0188,-2.48,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505377.2671,2026-07-31T09:42:57.267,12.580,127,,,,0,,,,0.0192,-2.56,0.0192,-2.56,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505377.3670,2026-07-31T09:42:57.366,12.680,128,,,,0,,,,0.0199,-2.71,0.0199,-2.71,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505377.4654,2026-07-31T09:42:57.465,12.778,129,,,,0,,,,0.0203,-2.78,0.0203,-2.78,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505377.5650,2026-07-31T09:42:57.565,12.878,130,,,,0,,,,0.0172,-2.90,0.0172,-2.90,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505377.6641,2026-07-31T09:42:57.664,12.977,131,,,,0,,,,0.0194,-3.01,0.0194,-3.01,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505377.7640,2026-07-31T09:42:57.764,13.077,132,,,,0,,,,0.0179,-3.07,0.0179,-3.07,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505377.8630,2026-07-31T09:42:57.863,13.176,133,,,,0,,,,0.0150,-3.23,0.0150,-3.23,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505377.9626,2026-07-31T09:42:57.962,13.276,134,,,,0,,,,0.0179,-3.31,0.0179,-3.31,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505378.0627,2026-07-31T09:42:58.062,13.376,135,,,,0,,,,0.0128,-3.47,0.0128,-3.47,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505378.1620,2026-07-31T09:42:58.161,13.475,136,,,,0,,,,0.0194,-3.64,0.0194,-3.64,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505378.2608,2026-07-31T09:42:58.260,13.574,137,,,,0,,,,0.0149,-3.72,0.0149,-3.72,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505378.3593,2026-07-31T09:42:58.359,13.672,138,,,,0,,,,0.0164,-3.87,0.0164,-3.87,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505378.4589,2026-07-31T09:42:58.458,13.772,139,,,,0,,,,0.0188,-3.94,0.0188,-3.94,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505378.5573,2026-07-31T09:42:58.557,13.870,140,,,,0,,,,0.0175,-4.07,0.0175,-4.07,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505378.6572,2026-07-31T09:42:58.657,13.970,141,,,,0,,,,0.0197,-4.15,0.0197,-4.15,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505378.7568,2026-07-31T09:42:58.756,14.070,142,,,,0,,,,0.0162,-4.31,0.0162,-4.31,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505378.8559,2026-07-31T09:42:58.855,14.169,143,,,,0,,,,0.0162,-4.49,0.0162,-4.49,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505378.9544,2026-07-31T09:42:58.954,14.268,144,,,,0,,,,0.0155,-4.57,0.0155,-4.57,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505379.0540,2026-07-31T09:42:59.054,14.367,145,,,,0,,,,0.0164,-4.74,0.0164,-4.74,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505379.1528,2026-07-31T09:42:59.152,14.466,146,,,,0,,,,0.0155,-4.83,0.0155,-4.83,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505379.2516,2026-07-31T09:42:59.251,14.565,147,,,,0,,,,0.0188,-5.00,0.0188,-5.00,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505379.3504,2026-07-31T09:42:59.350,14.663,148,,,,0,,,,0.0156,-5.14,0.0156,-5.14,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505379.4506,2026-07-31T09:42:59.450,14.764,149,,,,0,,,,0.0161,-5.22,0.0161,-5.22,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785505379.5498,2026-07-31T09:42:59.549,14.863,150,,,,0,,,,0.0206,-5.37,0.0206,-5.37,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
