t_epoch,iso_time,t_elapsed_s,seq,tag_id,tag_distance_m,tag_under_1m,tag_count,det_seq,det_t_epoch,det_age_ms,depth_m,yaw_deg,depth_raw_m,yaw_raw_deg,sensors_ok,throttle_pct,mode,surge_cmd,strafe_cmd,heave_cmd,yaw_cmd,light_pwm,led_flashing,flash_frame
1785508890.8340,2026-07-31T10:41:30.834,0.065,1,,,,0,,,,,,,,0,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508890.9329,2026-07-31T10:41:30.932,0.164,2,,,,0,,,,-0.1477,144.08,-0.1477,-575.92,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508891.0340,2026-07-31T10:41:31.034,0.265,3,,,,0,,,,-0.1460,144.08,-0.1460,-575.92,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508891.1330,2026-07-31T10:41:31.133,0.364,4,,,,0,,,,-0.1457,144.04,-0.1457,-575.96,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508891.2320,2026-07-31T10:41:31.232,0.463,5,,,,0,,,,-0.1524,144.03,-0.1524,-575.97,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508891.3307,2026-07-31T10:41:31.330,0.562,6,,,,0,,,,-0.1467,144.03,-0.1467,-575.97,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508891.4298,2026-07-31T10:41:31.429,0.661,7,,,,0,,,,-0.1485,143.97,-0.1485,-576.03,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508891.5288,2026-07-31T10:41:31.528,0.760,8,,,,0,,,,-0.1502,143.95,-0.1502,-576.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508891.6278,2026-07-31T10:41:31.627,0.859,9,,,,0,,,,-0.1470,143.93,-0.1470,-576.07,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508891.7277,2026-07-31T10:41:31.727,0.959,10,,,,0,,,,-0.1472,143.92,-0.1472,-576.08,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508891.8271,2026-07-31T10:41:31.827,1.058,11,,,,0,,,,-0.1464,143.91,-0.1464,-576.09,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508891.9264,2026-07-31T10:41:31.926,1.158,12,,,,0,,,,-0.1476,143.87,-0.1476,-576.13,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785508892.0258,2026-07-31T10:41:32.025,1.257,13,,,,0,,,,-0.1470,143.86,-0.1470,-576.14,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
