t_epoch,iso_time,t_elapsed_s,seq,tag_id,tag_distance_m,tag_under_1m,tag_count,det_seq,det_t_epoch,det_age_ms,depth_m,yaw_deg,depth_raw_m,yaw_raw_deg,sensors_ok,throttle_pct,mode,surge_cmd,strafe_cmd,heave_cmd,yaw_cmd,light_pwm,led_flashing,flash_frame
1785509438.5507,2026-07-31T10:50:38.550,0.048,1,,,,0,,,,,,,,0,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509438.6501,2026-07-31T10:50:38.650,0.148,2,,,,0,,,,-0.1511,160.98,-0.1511,-559.02,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509438.7502,2026-07-31T10:50:38.750,0.248,3,,,,0,,,,-0.1506,160.97,-0.1506,-559.03,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509438.8492,2026-07-31T10:50:38.849,0.347,4,,,,0,,,,-0.1483,160.95,-0.1483,-559.05,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509438.9482,2026-07-31T10:50:38.948,0.446,5,,,,0,,,,-0.1477,160.93,-0.1477,-559.07,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509439.0473,2026-07-31T10:50:39.047,0.545,6,,,,0,,,,-0.1480,160.91,-0.1480,-559.09,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509439.1459,2026-07-31T10:50:39.145,0.644,7,,,,0,,,,-0.1514,160.88,-0.1514,-559.12,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509439.2449,2026-07-31T10:50:39.244,0.743,8,,,,0,,,,-0.1481,160.87,-0.1481,-559.13,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509439.3442,2026-07-31T10:50:39.344,0.842,9,,,,0,,,,-0.1496,160.85,-0.1496,-559.15,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509439.4426,2026-07-31T10:50:39.442,0.940,10,,,,0,,,,-0.1482,160.83,-0.1482,-559.17,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509439.5423,2026-07-31T10:50:39.542,1.040,11,,,,0,,,,-0.1522,160.80,-0.1522,-559.20,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509439.6407,2026-07-31T10:50:39.640,1.138,12,,,,0,,,,-0.1517,160.79,-0.1517,-559.21,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509439.7402,2026-07-31T10:50:39.740,1.238,13,,,,0,,,,-0.1526,160.75,-0.1526,-559.25,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509439.8396,2026-07-31T10:50:39.839,1.337,14,,,,0,,,,-0.1474,160.71,-0.1474,-559.29,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509439.9390,2026-07-31T10:50:39.939,1.437,15,,,,0,,,,-0.1485,160.71,-0.1485,-559.29,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509440.0387,2026-07-31T10:50:40.038,1.536,16,,,,0,,,,-0.1484,160.68,-0.1484,-559.32,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509440.1392,2026-07-31T10:50:40.139,1.637,17,,,,0,,,,-0.1525,160.67,-0.1525,-559.33,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509440.2384,2026-07-31T10:50:40.238,1.736,18,,,,0,,,,-0.1484,160.65,-0.1484,-559.35,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509440.3376,2026-07-31T10:50:40.337,1.835,19,,,,0,,,,-0.1502,160.61,-0.1502,-559.39,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509440.4368,2026-07-31T10:50:40.436,1.935,20,,,,0,,,,-0.1482,160.59,-0.1482,-559.41,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509440.5363,2026-07-31T10:50:40.536,2.034,21,,,,0,,,,-0.1512,160.57,-0.1512,-559.43,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509440.6355,2026-07-31T10:50:40.635,2.133,22,,,,0,,,,-0.1506,160.55,-0.1506,-559.45,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509440.7354,2026-07-31T10:50:40.735,2.233,23,,,,0,,,,-0.1483,160.53,-0.1483,-559.47,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509440.8354,2026-07-31T10:50:40.835,2.333,24,,,,0,,,,-0.1496,160.51,-0.1496,-559.49,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509440.9350,2026-07-31T10:50:40.935,2.433,25,,,,0,,,,-0.1466,160.49,-0.1466,-559.51,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509441.0343,2026-07-31T10:50:41.034,2.532,26,,,,0,,,,-0.1512,160.46,-0.1512,-559.54,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509441.1334,2026-07-31T10:50:41.133,2.631,27,,,,0,,,,-0.1500,160.45,-0.1500,-559.55,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509441.2327,2026-07-31T10:50:41.232,2.730,28,,,,0,,,,-0.1484,160.42,-0.1484,-559.58,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509441.3326,2026-07-31T10:50:41.332,2.830,29,,,,0,,,,-0.1509,160.40,-0.1509,-559.60,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509441.4327,2026-07-31T10:50:41.432,2.930,30,,,,0,,,,-0.1489,160.37,-0.1489,-559.63,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509441.5332,2026-07-31T10:50:41.533,3.031,31,,,,0,,,,-0.1485,160.35,-0.1485,-559.65,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509441.6332,2026-07-31T10:50:41.633,3.131,32,,,,0,,,,-0.1492,160.33,-0.1492,-559.67,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509441.7322,2026-07-31T10:50:41.732,3.230,33,,,,0,,,,-0.1555,160.31,-0.1555,-559.69,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509441.8311,2026-07-31T10:50:41.831,3.329,34,,,,0,,,,-0.1519,160.30,-0.1519,-559.70,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509441.9295,2026-07-31T10:50:41.929,3.427,35,,,,0,,,,-0.1515,160.26,-0.1515,-559.74,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509442.0286,2026-07-31T10:50:42.028,3.526,36,,,,0,,,,-0.1512,160.24,-0.1512,-559.76,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
