t_epoch,iso_time,t_elapsed_s,seq,tag_id,tag_distance_m,tag_under_1m,tag_count,det_seq,det_t_epoch,det_age_ms,depth_m,yaw_deg,depth_raw_m,yaw_raw_deg,sensors_ok,throttle_pct,mode,surge_cmd,strafe_cmd,heave_cmd,yaw_cmd,light_pwm,led_flashing,flash_frame
1785512613.2123,2026-07-31T11:43:33.212,9.584,97,,,,0,,,,-0.0025,-32.72,-0.1006,-2912.72,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512613.3116,2026-07-31T11:43:33.311,9.683,98,,,,0,,,,-0.0068,-33.25,-0.1049,-2913.25,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512613.4112,2026-07-31T11:43:33.411,9.783,99,,,,0,,,,-0.0026,-34.35,-0.1008,-2914.35,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512613.5107,2026-07-31T11:43:33.510,9.882,100,,,,0,,,,-0.0034,-35.48,-0.1016,-2915.48,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512613.6100,2026-07-31T11:43:33.610,9.982,101,,,,0,,,,0.0006,-36.05,-0.0975,-2916.05,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512613.7099,2026-07-31T11:43:33.709,10.082,102,,,,0,,,,0.0001,-37.14,-0.0980,-2917.14,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512613.8087,2026-07-31T11:43:33.808,10.180,103,,,,0,,,,-0.0030,-37.69,-0.1012,-2917.69,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512613.9076,2026-07-31T11:43:33.907,10.279,104,,,,0,,,,-0.0078,-38.79,-0.1060,-2918.79,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512614.0068,2026-07-31T11:43:34.006,10.378,105,,,,0,,,,-0.0043,-39.85,-0.1024,-2919.85,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512614.1066,2026-07-31T11:43:34.106,10.478,106,,,,0,,,,-0.0027,-40.34,-0.1008,-2920.34,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512614.2064,2026-07-31T11:43:34.206,10.578,107,,,,0,,,,-0.0028,-41.30,-0.1010,-2921.30,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512614.3070,2026-07-31T11:43:34.306,10.679,108,,,,0,,,,-0.0015,-42.32,-0.0996,-2922.32,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512614.4055,2026-07-31T11:43:34.405,10.777,109,,,,0,,,,-0.0033,-42.87,-0.1014,-2922.87,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512614.5064,2026-07-31T11:43:34.506,10.878,110,,,,0,,,,-0.0035,-43.94,-0.1016,-2923.94,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512614.6063,2026-07-31T11:43:34.606,10.978,111,,,,0,,,,0.0029,-44.42,-0.0953,-2924.42,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512614.7063,2026-07-31T11:43:34.706,11.078,112,,,,0,,,,0.0002,-45.33,-0.0980,-2925.33,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512614.8054,2026-07-31T11:43:34.805,11.177,113,,,,0,,,,0.0060,-46.30,-0.0922,-2926.30,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512614.9045,2026-07-31T11:43:34.904,11.276,114,,,,0,,,,-0.0038,-46.82,-0.1019,-2926.82,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512615.0035,2026-07-31T11:43:35.003,11.375,115,,,,0,,,,-0.0021,-47.84,-0.1002,-2927.84,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512615.1027,2026-07-31T11:43:35.102,11.474,116,,,,0,,,,-0.0011,-48.36,-0.0993,-2928.36,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512615.2044,2026-07-31T11:43:35.204,11.576,117,,,,0,,,,-0.0037,-49.35,-0.1018,-2929.35,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512615.3039,2026-07-31T11:43:35.303,11.676,118,,,,0,,,,-0.0008,-50.26,-0.0990,-2930.26,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512615.4034,2026-07-31T11:43:35.403,11.775,119,,,,0,,,,0.0005,-50.67,-0.0976,-2930.67,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512615.5033,2026-07-31T11:43:35.503,11.875,120,,,,0,,,,0.0003,-51.44,-0.0979,-2931.44,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512615.6019,2026-07-31T11:43:35.601,11.974,121,,,,0,,,,0.0041,-51.85,-0.0940,-2931.85,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512615.7004,2026-07-31T11:43:35.700,12.072,122,,,,0,,,,-0.0039,-52.74,-0.1020,-2932.74,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512615.8010,2026-07-31T11:43:35.801,12.173,123,,,,0,,,,-0.0040,-53.69,-0.1022,-2933.69,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512615.9011,2026-07-31T11:43:35.901,12.273,124,,,,0,,,,-0.0027,-54.14,-0.1008,-2934.14,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512616.0001,2026-07-31T11:43:36.000,12.372,125,,,,0,,,,-0.0036,-55.05,-0.1017,-2935.05,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512616.0994,2026-07-31T11:43:36.099,12.471,126,,,,0,,,,-0.0087,-55.50,-0.1068,-2935.50,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512616.1988,2026-07-31T11:43:36.198,12.571,127,,,,0,,,,-0.0052,-56.38,-0.1034,-2936.38,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512616.2984,2026-07-31T11:43:36.298,12.670,128,,,,0,,,,-0.0010,-56.80,-0.0991,-2936.80,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512616.3984,2026-07-31T11:43:36.398,12.770,129,,,,0,,,,-0.0039,-57.63,-0.1020,-2937.63,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512616.4975,2026-07-31T11:43:36.497,12.869,130,,,,0,,,,-0.0035,-58.41,-0.1017,-2938.41,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512616.5976,2026-07-31T11:43:36.597,12.969,131,,,,0,,,,-0.0043,-58.79,-0.1024,-2938.79,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512616.6972,2026-07-31T11:43:36.697,13.069,132,,,,0,,,,-0.0008,-59.46,-0.0989,-2939.46,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512616.7963,2026-07-31T11:43:36.796,13.168,133,,,,0,,,,-0.0063,-59.79,-0.1044,-2939.79,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512616.8954,2026-07-31T11:43:36.895,13.267,134,,,,0,,,,-0.0045,-60.52,-0.1026,-2940.52,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512616.9957,2026-07-31T11:43:36.995,13.367,135,,,,0,,,,-0.0052,-61.38,-0.1033,-2941.38,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512617.0949,2026-07-31T11:43:37.094,13.467,136,,,,0,,,,-0.0046,-61.84,-0.1028,-2941.84,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512617.1952,2026-07-31T11:43:37.195,13.567,137,,,,0,,,,-0.0023,-62.71,-0.1004,-2942.71,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512617.2951,2026-07-31T11:43:37.295,13.667,138,,,,0,,,,0.0002,-63.10,-0.0980,-2943.10,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512617.3940,2026-07-31T11:43:37.394,13.766,139,,,,0,,,,0.0005,-63.83,-0.0976,-2943.83,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512617.4930,2026-07-31T11:43:37.493,13.865,140,,,,0,,,,-0.0018,-64.50,-0.0999,-2944.50,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512617.5917,2026-07-31T11:43:37.591,13.963,141,,,,0,,,,-0.0088,-64.81,-0.1070,-2944.81,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512617.6906,2026-07-31T11:43:37.690,14.062,142,,,,0,,,,0.0012,-65.41,-0.0969,-2945.41,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512617.7906,2026-07-31T11:43:37.790,14.162,143,,,,0,,,,-0.0035,-65.73,-0.1017,-2945.73,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785512617.8895,2026-07-31T11:43:37.889,14.261,144,,,,0,,,,-0.0045,-66.29,-0.1027,-2946.29,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
