t_epoch,iso_time,t_elapsed_s,seq,tag_id,tag_distance_m,tag_under_1m,tag_count,det_seq,det_t_epoch,det_age_ms,depth_m,yaw_deg,depth_raw_m,yaw_raw_deg,sensors_ok,throttle_pct,mode,surge_cmd,strafe_cmd,heave_cmd,yaw_cmd,light_pwm,led_flashing,flash_frame
1785507510.7629,2026-07-31T10:18:30.762,0.044,1,,,,0,,,,,,,,0,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507510.8614,2026-07-31T10:18:30.861,0.143,2,,,,0,,,,-0.1565,-172.60,-0.1565,-172.60,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507510.9621,2026-07-31T10:18:30.962,0.243,3,,,,0,,,,-0.1557,-172.62,-0.1557,-172.62,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507511.0615,2026-07-31T10:18:31.061,0.343,4,,,,0,,,,-0.1596,-172.64,-0.1596,-172.64,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507511.1605,2026-07-31T10:18:31.160,0.442,5,,,,0,,,,-0.1570,-172.65,-0.1570,-172.65,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507511.2599,2026-07-31T10:18:31.259,0.541,6,,,,0,,,,-0.1568,-172.67,-0.1568,-172.67,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507511.3577,2026-07-31T10:18:31.357,0.639,7,,,,0,,,,-0.1596,-172.69,-0.1596,-172.69,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507511.4571,2026-07-31T10:18:31.457,0.738,8,,,,0,,,,-0.1572,-172.71,-0.1572,-172.71,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507511.5556,2026-07-31T10:18:31.555,0.837,9,,,,0,,,,-0.1537,-172.72,-0.1537,-172.72,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507511.6562,2026-07-31T10:18:31.656,0.937,10,,,,0,,,,-0.1569,-172.75,-0.1569,-172.75,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507511.7551,2026-07-31T10:18:31.755,1.036,11,,,,0,,,,-0.1555,-172.77,-0.1555,-172.77,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507511.8541,2026-07-31T10:18:31.854,1.135,12,,,,0,,,,-0.1580,-172.80,-0.1580,-172.80,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507511.9527,2026-07-31T10:18:31.952,1.234,13,,,,0,,,,-0.1548,-172.83,-0.1548,-172.83,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507512.0522,2026-07-31T10:18:32.052,1.333,14,,,,0,,,,-0.1547,-172.84,-0.1547,-172.84,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507512.1509,2026-07-31T10:18:32.150,1.432,15,,,,0,,,,-0.1522,-172.87,-0.1522,-172.87,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507512.2503,2026-07-31T10:18:32.250,1.532,16,,,,0,,,,-0.1543,-172.88,-0.1543,-172.88,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507512.3511,2026-07-31T10:18:32.351,1.632,17,,,,0,,,,-0.1574,-172.90,-0.1574,-172.90,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507512.4506,2026-07-31T10:18:32.450,1.732,18,,,,0,,,,-0.1549,-172.93,-0.1549,-172.93,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507512.5501,2026-07-31T10:18:32.550,1.831,19,,,,0,,,,-0.1560,-172.94,-0.1560,-172.94,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507512.6485,2026-07-31T10:18:32.648,1.930,20,,,,0,,,,-0.1556,-172.97,-0.1556,-172.97,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507512.7483,2026-07-31T10:18:32.748,2.030,21,,,,0,,,,-0.1546,-172.97,-0.1546,-172.97,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507512.8482,2026-07-31T10:18:32.848,2.129,22,,,,0,,,,-0.1554,-172.99,-0.1554,-172.99,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507512.9468,2026-07-31T10:18:32.946,2.228,23,,,,0,,,,-0.1548,-173.01,-0.1548,-173.01,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507513.0456,2026-07-31T10:18:33.045,2.327,24,,,,0,,,,-0.1524,-173.02,-0.1524,-173.02,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507513.1447,2026-07-31T10:18:33.144,2.426,25,,,,0,,,,-0.1584,-173.05,-0.1584,-173.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785507513.2437,2026-07-31T10:18:33.243,2.525,26,,,,0,,,,-0.1509,-173.06,-0.1509,-173.06,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
