t_epoch,iso_time,t_elapsed_s,seq,tag_id,tag_distance_m,tag_under_1m,tag_count,det_seq,det_t_epoch,det_age_ms,depth_m,yaw_deg,depth_raw_m,yaw_raw_deg,sensors_ok,throttle_pct,mode,surge_cmd,strafe_cmd,heave_cmd,yaw_cmd,light_pwm,led_flashing,flash_frame
1785506180.8494,2026-07-31T09:56:20.849,0.048,1,,,,0,,,,,,,,0,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506180.9493,2026-07-31T09:56:20.949,0.148,2,,,,0,,,,-0.0573,108.07,-0.0573,-251.93,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506181.0488,2026-07-31T09:56:21.048,0.248,3,,,,0,,,,-0.0592,108.01,-0.0592,-251.99,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506181.1472,2026-07-31T09:56:21.147,0.346,4,,,,0,,,,-0.0539,107.98,-0.0539,-252.02,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506181.2463,2026-07-31T09:56:21.246,0.445,5,,,,0,,,,-0.0560,107.91,-0.0560,-252.09,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506181.3459,2026-07-31T09:56:21.345,0.545,6,,,,0,,,,-0.0547,107.85,-0.0547,-252.15,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506181.4465,2026-07-31T09:56:21.446,0.645,7,,,,0,,,,-0.0573,107.71,-0.0573,-252.29,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506181.5450,2026-07-31T09:56:21.545,0.744,8,,,,0,,,,-0.0558,107.61,-0.0558,-252.39,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506181.6450,2026-07-31T09:56:21.644,0.844,9,,,,0,,,,-0.0559,107.58,-0.0559,-252.42,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506181.7430,2026-07-31T09:56:21.743,0.942,10,,,,0,,,,-0.0570,107.57,-0.0570,-252.43,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506181.8424,2026-07-31T09:56:21.842,1.041,11,,,,0,,,,-0.0512,107.59,-0.0512,-252.41,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506181.9418,2026-07-31T09:56:21.941,1.141,12,,,,0,,,,-0.0525,107.60,-0.0525,-252.40,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506182.0402,2026-07-31T09:56:22.040,1.239,13,,,,0,,,,-0.0559,107.58,-0.0559,-252.42,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506182.1392,2026-07-31T09:56:22.139,1.338,14,,,,0,,,,-0.0574,107.49,-0.0574,-252.51,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506182.2396,2026-07-31T09:56:22.239,1.438,15,,,,0,,,,-0.0566,107.38,-0.0566,-252.62,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506182.3388,2026-07-31T09:56:22.338,1.537,16,,,,0,,,,-0.0551,107.34,-0.0551,-252.66,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506182.4374,2026-07-31T09:56:22.437,1.636,17,,,,0,,,,-0.0556,107.28,-0.0556,-252.72,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506182.5367,2026-07-31T09:56:22.536,1.735,18,,,,0,,,,-0.0535,107.27,-0.0535,-252.73,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785506182.6351,2026-07-31T09:56:22.635,1.834,19,,,,0,,,,-0.0543,107.25,-0.0543,-252.75,1,30.0,joystick,+0.000,+0.000,-0.400,+0.000,1100,0,
1785506182.7366,2026-07-31T09:56:22.736,1.935,20,,,,0,,,,-0.0566,107.21,-0.0566,-252.79,1,30.0,joystick,+0.000,+0.000,-0.400,+0.000,1100,0,
1785506182.8358,2026-07-31T09:56:22.835,2.035,21,,,,0,,,,-0.0536,107.19,-0.0536,-252.81,1,30.0,joystick,+0.000,+0.000,-0.400,+0.000,1100,0,
1785506182.9348,2026-07-31T09:56:22.934,2.134,22,,,,0,,,,-0.0565,107.12,-0.0565,-252.88,1,30.0,joystick,+0.000,+0.000,-0.400,+0.000,1100,0,
1785506183.0339,2026-07-31T09:56:23.033,2.233,23,,,,0,,,,-0.0567,107.08,-0.0567,-252.92,1,30.0,joystick,+0.000,+0.000,-0.400,+0.000,1100,0,
1785506183.1327,2026-07-31T09:56:23.132,2.331,24,,,,0,,,,-0.0507,106.99,-0.0507,-253.01,1,30.0,joystick,-1.000,+0.000,-0.400,+0.000,1100,0,
1785506183.2311,2026-07-31T09:56:23.231,2.430,25,,,,0,,,,-0.0499,106.91,-0.0499,-253.09,1,30.0,joystick,-1.000,+0.000,-0.400,+0.000,1100,0,
1785506183.3291,2026-07-31T09:56:23.329,2.528,26,,,,0,,,,-0.0457,106.92,-0.0457,-253.08,1,30.0,joystick,-1.000,+0.000,-0.400,+0.000,1100,0,
1785506183.4293,2026-07-31T09:56:23.429,2.628,27,,,,0,,,,-0.0319,107.11,-0.0319,-252.89,1,30.0,joystick,-1.000,+0.000,-0.400,+0.000,1100,0,
1785506183.5298,2026-07-31T09:56:23.529,2.728,28,,,,0,,,,-0.0369,107.17,-0.0369,-252.83,1,30.0,joystick,-1.000,+0.000,-0.400,+0.000,1100,0,
1785506183.6280,2026-07-31T09:56:23.628,2.827,29,,,,0,,,,-0.0224,107.35,-0.0224,-252.65,1,30.0,joystick,-1.000,+0.000,-0.400,+0.000,1100,0,
1785506183.7288,2026-07-31T09:56:23.728,2.928,30,,,,0,,,,-0.0186,107.43,-0.0186,-252.57,1,30.0,joystick,-1.000,+0.000,-0.400,+0.000,1100,0,
1785506183.8280,2026-07-31T09:56:23.828,3.027,31,,,,0,,,,-0.0135,107.47,-0.0135,-252.53,1,30.0,joystick,-1.000,+0.000,-0.400,+0.000,1100,0,
1785506183.9271,2026-07-31T09:56:23.927,3.126,32,,,,0,,,,-0.0070,107.45,-0.0070,-252.55,1,30.0,joystick,-1.000,+0.000,-0.400,+0.000,1100,0,
1785506184.0260,2026-07-31T09:56:24.026,3.225,33,,,,0,,,,-0.0004,107.38,-0.0004,-252.62,1,30.0,joystick,-1.000,+0.000,-0.400,+0.000,1100,0,
1785506184.1279,2026-07-31T09:56:24.127,3.327,34,,,,0,,,,0.0120,107.38,0.0120,-252.62,1,30.0,joystick,-1.000,+0.000,+0.000,+0.000,1100,0,
1785506184.2282,2026-07-31T09:56:24.228,3.427,35,,,,0,,,,0.0227,107.43,0.0227,-252.57,1,30.0,joystick,-1.000,+0.000,+0.000,+0.000,1100,0,
1785506184.3274,2026-07-31T09:56:24.327,3.526,36,,,,0,,,,0.0344,107.51,0.0344,-252.49,1,30.0,joystick,-1.000,+0.000,+0.000,+0.000,1100,0,
1785506184.4265,2026-07-31T09:56:24.426,3.625,37,,,,0,,,,0.0460,107.64,0.0460,-252.36,1,30.0,joystick,-1.000,+0.000,+0.000,+0.000,1100,0,
1785506184.5254,2026-07-31T09:56:24.525,3.724,38,,,,0,,,,0.0547,107.69,0.0547,-252.31,1,30.0,joystick,-1.000,+0.000,+0.000,+0.000,1100,0,
