t_epoch,iso_time,t_elapsed_s,seq,tag_id,tag_distance_m,tag_under_1m,tag_count,det_seq,det_t_epoch,det_age_ms,depth_m,yaw_deg,depth_raw_m,yaw_raw_deg,sensors_ok,throttle_pct,mode,surge_cmd,strafe_cmd,heave_cmd,yaw_cmd,light_pwm,led_flashing,flash_frame
1785504868.9289,2026-07-31T09:34:28.928,0.088,1,,,,0,,,,,,,,0,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504869.0287,2026-07-31T09:34:29.028,0.187,2,,,,0,,,,-0.0846,-0.02,-0.0846,-0.02,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504869.1286,2026-07-31T09:34:29.128,0.287,3,,,,0,,,,-0.0827,-0.03,-0.0827,-0.03,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504869.2266,2026-07-31T09:34:29.226,0.385,4,,,,0,,,,-0.0833,-0.04,-0.0833,-0.04,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504869.3255,2026-07-31T09:34:29.325,0.484,5,,,,0,,,,-0.0839,-0.03,-0.0839,-0.03,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504869.4243,2026-07-31T09:34:29.424,0.583,6,,,,0,,,,-0.0820,-0.03,-0.0820,-0.03,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504869.5237,2026-07-31T09:34:29.523,0.682,7,,,,0,,,,-0.0893,-0.03,-0.0893,-0.03,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504869.6224,2026-07-31T09:34:29.622,0.781,8,,,,0,,,,-0.0841,-0.04,-0.0841,-0.04,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504869.7218,2026-07-31T09:34:29.721,0.880,9,,,,0,,,,-0.0855,-0.04,-0.0855,-0.04,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504869.8215,2026-07-31T09:34:29.821,0.980,10,,,,0,,,,-0.0897,-0.04,-0.0897,-0.04,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504869.9201,2026-07-31T09:34:29.920,1.079,11,,,,0,,,,-0.0859,-0.04,-0.0859,-0.04,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504870.0197,2026-07-31T09:34:30.019,1.178,12,,,,0,,,,-0.0850,-0.04,-0.0850,-0.04,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504870.1180,2026-07-31T09:34:30.118,1.277,13,,,,0,,,,-0.0868,-0.04,-0.0868,-0.04,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504870.2189,2026-07-31T09:34:30.218,1.377,14,,,,0,,,,-0.0834,-0.03,-0.0834,-0.03,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504870.3183,2026-07-31T09:34:30.318,1.477,15,,,,0,,,,-0.0829,-0.04,-0.0829,-0.04,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504870.4174,2026-07-31T09:34:30.417,1.576,16,,,,0,,,,-0.0843,-0.03,-0.0843,-0.03,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504870.5165,2026-07-31T09:34:30.516,1.675,17,,,,0,,,,-0.0818,-0.05,-0.0818,-0.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504870.6157,2026-07-31T09:34:30.615,1.774,18,,,,0,,,,-0.0830,-0.05,-0.0830,-0.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504870.7144,2026-07-31T09:34:30.714,1.873,19,,,,0,,,,-0.0892,-0.04,-0.0892,-0.04,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504870.8144,2026-07-31T09:34:30.814,1.973,20,,,,0,,,,-0.0849,-0.04,-0.0849,-0.04,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504870.9129,2026-07-31T09:34:30.912,2.072,21,,,,0,,,,-0.0868,-0.05,-0.0868,-0.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504871.0128,2026-07-31T09:34:31.012,2.171,22,,,,0,,,,-0.0842,-0.06,-0.0842,-0.06,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504871.1133,2026-07-31T09:34:31.113,2.272,23,,,,0,,,,-0.0854,-0.06,-0.0854,-0.06,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504871.2126,2026-07-31T09:34:31.212,2.371,24,,,,0,,,,-0.0794,-0.05,-0.0794,-0.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504871.3115,2026-07-31T09:34:31.311,2.470,25,,,,0,,,,-0.0871,-0.05,-0.0871,-0.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504871.4104,2026-07-31T09:34:31.410,2.569,26,,,,0,,,,-0.0839,-0.05,-0.0839,-0.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785504871.5091,2026-07-31T09:34:31.509,2.668,27,,,,0,,,,-0.0836,-0.05,-0.0836,-0.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
