t_epoch,iso_time,t_elapsed_s,seq,tag_id,tag_distance_m,tag_under_1m,tag_count,det_seq,det_t_epoch,det_age_ms,depth_m,yaw_deg,depth_raw_m,yaw_raw_deg,sensors_ok,throttle_pct,mode,surge_cmd,strafe_cmd,heave_cmd,yaw_cmd,light_pwm,led_flashing,flash_frame
1785509338.0129,2026-07-31T10:48:58.012,1.139,12,,,,0,,,,-0.1517,-177.35,-0.1517,-537.35,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509338.1126,2026-07-31T10:48:58.112,1.239,13,,,,0,,,,-0.1562,-177.37,-0.1562,-537.37,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509338.2119,2026-07-31T10:48:58.211,1.338,14,,,,0,,,,-0.1537,-177.40,-0.1537,-537.40,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509338.3111,2026-07-31T10:48:58.311,1.437,15,,,,0,,,,-0.1537,-177.43,-0.1537,-537.43,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509338.4096,2026-07-31T10:48:58.409,1.536,16,,,,0,,,,-0.1516,-177.44,-0.1516,-537.44,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509338.5101,2026-07-31T10:48:58.510,1.636,17,,,,0,,,,-0.1576,-177.47,-0.1576,-537.47,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509338.6088,2026-07-31T10:48:58.608,1.735,18,,,,0,,,,-0.1575,-177.49,-0.1575,-537.49,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509338.7074,2026-07-31T10:48:58.707,1.833,19,,,,0,,,,-0.1552,-177.52,-0.1552,-537.52,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509338.8068,2026-07-31T10:48:58.806,1.933,20,,,,0,,,,-0.1542,-177.54,-0.1542,-537.54,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509338.9062,2026-07-31T10:48:58.906,2.032,21,,,,0,,,,-0.1523,-177.55,-0.1523,-537.55,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509339.0053,2026-07-31T10:48:59.005,2.131,22,,,,0,,,,-0.1546,-177.58,-0.1546,-537.58,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509339.1044,2026-07-31T10:48:59.104,2.230,23,,,,0,,,,-0.1524,-177.60,-0.1524,-537.60,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509339.2048,2026-07-31T10:48:59.204,2.331,24,,,,0,,,,-0.1512,-177.62,-0.1512,-537.62,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509339.3036,2026-07-31T10:48:59.303,2.430,25,,,,0,,,,-0.1518,-177.64,-0.1518,-537.64,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509339.4034,2026-07-31T10:48:59.403,2.529,26,,,,0,,,,-0.1522,-177.66,-0.1522,-537.66,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509339.5029,2026-07-31T10:48:59.502,2.629,27,,,,0,,,,-0.1537,-177.68,-0.1537,-537.68,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509339.6014,2026-07-31T10:48:59.601,2.727,28,,,,0,,,,-0.1526,-177.69,-0.1526,-537.69,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509339.7017,2026-07-31T10:48:59.701,2.828,29,,,,0,,,,-0.1493,-177.72,-0.1493,-537.72,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509339.8018,2026-07-31T10:48:59.801,2.928,30,,,,0,,,,-0.1544,-177.75,-0.1544,-537.75,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509339.9003,2026-07-31T10:48:59.900,3.026,31,,,,0,,,,-0.1531,-177.76,-0.1531,-537.76,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509340.0012,2026-07-31T10:49:00.001,3.127,32,,,,0,,,,-0.1546,-177.79,-0.1546,-537.79,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509340.1015,2026-07-31T10:49:00.101,3.228,33,,,,0,,,,-0.1514,-177.81,-0.1514,-537.81,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509340.2004,2026-07-31T10:49:00.200,3.326,34,,,,0,,,,-0.1561,-177.84,-0.1561,-537.84,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509340.2992,2026-07-31T10:49:00.299,3.425,35,,,,0,,,,-0.1528,-177.87,-0.1528,-537.87,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509340.3990,2026-07-31T10:49:00.398,3.525,36,,,,0,,,,-0.1521,-177.88,-0.1521,-537.88,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509340.4991,2026-07-31T10:49:00.499,3.625,37,,,,0,,,,-0.1553,-177.89,-0.1553,-537.89,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509340.5983,2026-07-31T10:49:00.598,3.724,38,,,,0,,,,-0.1547,-177.92,-0.1547,-537.92,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509340.7172,2026-07-31T10:49:00.717,3.843,39,,,,0,,,,-0.1536,-177.94,-0.1536,-537.94,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509340.8178,2026-07-31T10:49:00.817,3.944,40,,,,0,,,,-0.1502,-177.98,-0.1502,-537.98,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509340.9166,2026-07-31T10:49:00.916,4.043,41,,,,0,,,,-0.1542,-177.99,-0.1542,-537.99,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509341.0167,2026-07-31T10:49:01.016,4.143,42,,,,0,,,,-0.1526,-178.02,-0.1526,-538.02,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509341.1158,2026-07-31T10:49:01.115,4.242,43,,,,0,,,,-0.1525,-178.05,-0.1525,-538.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509341.2144,2026-07-31T10:49:01.214,4.340,44,,,,0,,,,-0.1518,-178.07,-0.1518,-538.07,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509341.3137,2026-07-31T10:49:01.313,4.440,45,,,,0,,,,-0.1555,-178.09,-0.1555,-538.09,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509341.4113,2026-07-31T10:49:01.411,4.537,46,,,,0,,,,-0.1538,-178.10,-0.1538,-538.10,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509341.5110,2026-07-31T10:49:01.511,4.637,47,,,,0,,,,-0.1519,-178.12,-0.1519,-538.12,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509341.6112,2026-07-31T10:49:01.611,4.737,48,,,,0,,,,-0.1501,-178.15,-0.1501,-538.15,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509341.7101,2026-07-31T10:49:01.710,4.836,49,,,,0,,,,-0.1523,-178.16,-0.1523,-538.16,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509341.8098,2026-07-31T10:49:01.809,4.936,50,,,,0,,,,-0.1514,-178.18,-0.1514,-538.18,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509341.9087,2026-07-31T10:49:01.908,5.035,51,,,,0,,,,-0.1502,-178.19,-0.1502,-538.19,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509342.0072,2026-07-31T10:49:02.007,5.133,52,,,,0,,,,-0.1532,-178.22,-0.1532,-538.22,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509342.1069,2026-07-31T10:49:02.106,5.233,53,,,,0,,,,-0.1538,-178.25,-0.1538,-538.25,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509342.2053,2026-07-31T10:49:02.205,5.331,54,,,,0,,,,-0.1527,-178.26,-0.1527,-538.26,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509342.3043,2026-07-31T10:49:02.304,5.430,55,,,,0,,,,-0.1524,-178.29,-0.1524,-538.29,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509342.4043,2026-07-31T10:49:02.404,5.530,56,,,,0,,,,-0.1554,-178.30,-0.1554,-538.30,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509342.5033,2026-07-31T10:49:02.503,5.629,57,,,,0,,,,-0.1500,-178.32,-0.1500,-538.32,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509342.6023,2026-07-31T10:49:02.602,5.728,58,,,,0,,,,-0.1533,-178.34,-0.1533,-538.34,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509342.7016,2026-07-31T10:49:02.701,5.828,59,,,,0,,,,-0.1538,-178.37,-0.1538,-538.37,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509342.8001,2026-07-31T10:49:02.800,5.926,60,,,,0,,,,-0.1471,-178.39,-0.1471,-538.39,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509342.8993,2026-07-31T10:49:02.899,6.025,61,,,,0,,,,-0.1547,-178.41,-0.1547,-538.41,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509342.9987,2026-07-31T10:49:02.998,6.125,62,,,,0,,,,-0.1547,-178.44,-0.1547,-538.44,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509343.0972,2026-07-31T10:49:03.097,6.223,63,,,,0,,,,-0.1525,-178.46,-0.1525,-538.46,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509343.1966,2026-07-31T10:49:03.196,6.323,64,,,,0,,,,-0.1550,-178.48,-0.1550,-538.48,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509343.2952,2026-07-31T10:49:03.295,6.421,65,,,,0,,,,-0.1511,-178.51,-0.1511,-538.51,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509343.3949,2026-07-31T10:49:03.394,6.521,66,,,,0,,,,-0.1523,-178.52,-0.1523,-538.52,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509343.4946,2026-07-31T10:49:03.494,6.621,67,,,,0,,,,-0.1525,-178.55,-0.1525,-538.55,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509343.5930,2026-07-31T10:49:03.593,6.719,68,,,,0,,,,-0.1551,-178.56,-0.1551,-538.56,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509343.6933,2026-07-31T10:49:03.693,6.819,69,,,,0,,,,-0.1503,-178.60,-0.1503,-538.60,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509343.7932,2026-07-31T10:49:03.793,6.919,70,,,,0,,,,-0.1524,-178.63,-0.1524,-538.63,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509343.8919,2026-07-31T10:49:03.891,7.018,71,,,,0,,,,-0.1531,-178.64,-0.1531,-538.64,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509343.9916,2026-07-31T10:49:03.991,7.118,72,,,,0,,,,-0.1523,-178.68,-0.1523,-538.68,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509344.0903,2026-07-31T10:49:04.090,7.216,73,,,,0,,,,-0.1552,-178.70,-0.1552,-538.70,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509344.1891,2026-07-31T10:49:04.189,7.315,74,,,,0,,,,-0.1493,-178.73,-0.1493,-538.73,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509344.2897,2026-07-31T10:49:04.289,7.416,75,,,,0,,,,-0.1516,-178.74,-0.1516,-538.74,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509344.3888,2026-07-31T10:49:04.388,7.515,76,,,,0,,,,-0.1557,-178.75,-0.1557,-538.75,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509344.4881,2026-07-31T10:49:04.488,7.614,77,,,,0,,,,-0.1557,-178.79,-0.1557,-538.79,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509344.5883,2026-07-31T10:49:04.588,7.714,78,,,,0,,,,-0.1514,-178.81,-0.1514,-538.81,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509344.6882,2026-07-31T10:49:04.688,7.814,79,,,,0,,,,-0.1526,-178.84,-0.1526,-538.84,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509344.7871,2026-07-31T10:49:04.787,7.913,80,,,,0,,,,-0.1547,-178.85,-0.1547,-538.85,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509344.8880,2026-07-31T10:49:04.887,8.014,81,,,,0,,,,-0.1518,-178.87,-0.1518,-538.87,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509344.9882,2026-07-31T10:49:04.988,8.114,82,,,,0,,,,-0.1548,-178.89,-0.1548,-538.89,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509345.0883,2026-07-31T10:49:05.088,8.214,83,,,,0,,,,-0.1487,-178.90,-0.1487,-538.90,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509345.1873,2026-07-31T10:49:05.187,8.313,84,,,,0,,,,-0.1553,-178.93,-0.1553,-538.93,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509345.2864,2026-07-31T10:49:05.286,8.412,85,,,,0,,,,-0.1509,-178.94,-0.1509,-538.94,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509345.3850,2026-07-31T10:49:05.384,8.511,86,,,,0,,,,-0.1539,-178.97,-0.1539,-538.97,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509345.4844,2026-07-31T10:49:05.484,8.610,87,,,,0,,,,-0.1534,-179.00,-0.1534,-539.00,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509345.5834,2026-07-31T10:49:05.583,8.709,88,,,,0,,,,-0.1511,-179.01,-0.1511,-539.01,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509345.6822,2026-07-31T10:49:05.682,8.808,89,,,,0,,,,-0.1551,-179.05,-0.1551,-539.05,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509345.7825,2026-07-31T10:49:05.782,8.909,90,,,,0,,,,-0.1527,-179.09,-0.1527,-539.09,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509345.8809,2026-07-31T10:49:05.880,9.007,91,,,,0,,,,-0.1550,-179.10,-0.1550,-539.10,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509345.9806,2026-07-31T10:49:05.980,9.107,92,,,,0,,,,-0.1518,-179.13,-0.1518,-539.13,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509346.0806,2026-07-31T10:49:06.080,9.207,93,,,,0,,,,-0.1534,-179.15,-0.1534,-539.15,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509346.1808,2026-07-31T10:49:06.180,9.307,94,,,,0,,,,-0.1520,-179.18,-0.1520,-539.18,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509346.2814,2026-07-31T10:49:06.281,9.407,95,,,,0,,,,-0.1493,-179.19,-0.1493,-539.19,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509346.3800,2026-07-31T10:49:06.380,9.506,96,,,,0,,,,-0.1543,-179.22,-0.1543,-539.22,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509346.4784,2026-07-31T10:49:06.478,9.604,97,,,,0,,,,-0.1474,-179.25,-0.1474,-539.25,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509346.5772,2026-07-31T10:49:06.577,9.703,98,,,,0,,,,-0.1516,-179.26,-0.1516,-539.26,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509346.6760,2026-07-31T10:49:06.676,9.802,99,,,,0,,,,-0.1559,-179.28,-0.1559,-539.28,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509346.7753,2026-07-31T10:49:06.775,9.901,100,,,,0,,,,-0.1543,-179.30,-0.1543,-539.30,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509346.8736,2026-07-31T10:49:06.873,10.000,101,,,,0,,,,-0.1546,-179.33,-0.1546,-539.33,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509346.9734,2026-07-31T10:49:06.973,10.099,102,,,,0,,,,-0.1528,-179.35,-0.1528,-539.35,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509347.0724,2026-07-31T10:49:07.072,10.198,103,,,,0,,,,-0.1539,-179.36,-0.1539,-539.36,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509347.1708,2026-07-31T10:49:07.170,10.297,104,,,,0,,,,-0.1549,-179.39,-0.1549,-539.39,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509347.2698,2026-07-31T10:49:07.269,10.396,105,,,,0,,,,-0.1543,-179.40,-0.1543,-539.40,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509347.3688,2026-07-31T10:49:07.368,10.495,106,,,,0,,,,-0.1536,-179.42,-0.1536,-539.42,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509347.4689,2026-07-31T10:49:07.468,10.595,107,,,,0,,,,-0.1523,-179.45,-0.1523,-539.45,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509347.5683,2026-07-31T10:49:07.568,10.694,108,,,,0,,,,-0.1543,-179.46,-0.1543,-539.46,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509347.6677,2026-07-31T10:49:07.667,10.794,109,,,,0,,,,-0.1491,-179.49,-0.1491,-539.49,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509347.7669,2026-07-31T10:49:07.766,10.893,110,,,,0,,,,-0.1541,-179.51,-0.1541,-539.51,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509347.8662,2026-07-31T10:49:07.866,10.992,111,,,,0,,,,-0.1529,-179.54,-0.1529,-539.54,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509347.9656,2026-07-31T10:49:07.965,11.092,112,,,,0,,,,-0.1527,-179.57,-0.1527,-539.57,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509348.0646,2026-07-31T10:49:08.064,11.191,113,,,,0,,,,-0.1491,-179.58,-0.1491,-539.58,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509348.1646,2026-07-31T10:49:08.164,11.291,114,,,,0,,,,-0.1552,-179.60,-0.1552,-539.60,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509348.2640,2026-07-31T10:49:08.263,11.390,115,,,,0,,,,-0.1482,-179.61,-0.1482,-539.61,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509348.3626,2026-07-31T10:49:08.362,11.489,116,,,,0,,,,-0.1537,-179.64,-0.1537,-539.64,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509348.4621,2026-07-31T10:49:08.462,11.588,117,,,,0,,,,-0.1520,-179.64,-0.1520,-539.64,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509348.5611,2026-07-31T10:49:08.561,11.687,118,,,,0,,,,-0.1516,-179.67,-0.1516,-539.67,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509348.6600,2026-07-31T10:49:08.659,11.786,119,,,,0,,,,-0.1516,-179.68,-0.1516,-539.68,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509348.7596,2026-07-31T10:49:08.759,11.886,120,,,,0,,,,-0.1517,-179.69,-0.1517,-539.69,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509348.8600,2026-07-31T10:49:08.859,11.986,121,,,,0,,,,-0.1500,-179.73,-0.1500,-539.73,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509348.9587,2026-07-31T10:49:08.958,12.085,122,,,,0,,,,-0.1525,-179.75,-0.1525,-539.75,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509349.0581,2026-07-31T10:49:09.058,12.184,123,,,,0,,,,-0.1533,-179.77,-0.1533,-539.77,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509349.1578,2026-07-31T10:49:09.157,12.284,124,,,,0,,,,-0.1541,-179.79,-0.1541,-539.79,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509349.2566,2026-07-31T10:49:09.256,12.383,125,,,,0,,,,-0.1507,-179.80,-0.1507,-539.80,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509349.3560,2026-07-31T10:49:09.355,12.482,126,,,,0,,,,-0.1481,-179.82,-0.1481,-539.82,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509349.4550,2026-07-31T10:49:09.455,12.581,127,,,,0,,,,-0.1534,-179.84,-0.1534,-539.84,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509349.5534,2026-07-31T10:49:09.553,12.679,128,,,,0,,,,-0.1500,-179.86,-0.1500,-539.86,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509349.6523,2026-07-31T10:49:09.652,12.778,129,,,,0,,,,-0.1512,-179.89,-0.1512,-539.89,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509349.7514,2026-07-31T10:49:09.751,12.877,130,,,,0,,,,-0.1541,-179.89,-0.1541,-539.89,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509349.8516,2026-07-31T10:49:09.851,12.978,131,,,,0,,,,-0.1567,-179.93,-0.1567,-539.93,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509349.9508,2026-07-31T10:49:09.950,13.077,132,,,,0,,,,-0.1505,-179.94,-0.1505,-539.94,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509350.0496,2026-07-31T10:49:10.049,13.176,133,,,,0,,,,-0.1557,-179.96,-0.1557,-539.96,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509350.1484,2026-07-31T10:49:10.148,13.274,134,,,,0,,,,-0.1531,-179.99,-0.1531,-539.99,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509350.2477,2026-07-31T10:49:10.247,13.374,135,,,,0,,,,-0.1538,180.00,-0.1538,-540.00,1,30.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509350.3471,2026-07-31T10:49:10.347,13.473,136,,,,0,,,,-0.1501,179.97,-0.1501,-540.03,1,0.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509350.4451,2026-07-31T10:49:10.445,13.571,137,,,,0,,,,-0.1499,179.96,-0.1499,-540.04,1,0.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509350.5450,2026-07-31T10:49:10.545,13.671,138,,,,0,,,,-0.1532,179.93,-0.1532,-540.07,1,0.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509350.6459,2026-07-31T10:49:10.645,13.772,139,,,,0,,,,-0.1533,179.91,-0.1533,-540.09,1,0.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509350.7451,2026-07-31T10:49:10.745,13.871,140,,,,0,,,,-0.1563,179.89,-0.1563,-540.11,1,0.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509350.8443,2026-07-31T10:49:10.844,13.970,141,,,,0,,,,-0.1526,179.86,-0.1526,-540.14,1,0.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509350.9445,2026-07-31T10:49:10.944,14.071,142,,,,0,,,,-0.1528,179.84,-0.1528,-540.16,1,0.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509351.0436,2026-07-31T10:49:11.043,14.170,143,,,,0,,,,-0.1507,179.82,-0.1507,-540.18,1,0.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509351.1430,2026-07-31T10:49:11.142,14.269,144,,,,0,,,,-0.1542,179.81,-0.1542,-540.19,1,0.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509351.2421,2026-07-31T10:49:11.242,14.368,145,,,,0,,,,-0.1506,179.78,-0.1506,-540.22,1,0.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
