t_epoch,iso_time,t_elapsed_s,seq,tag_id,tag_distance_m,tag_under_1m,tag_count,det_seq,det_t_epoch,det_age_ms,depth_m,yaw_deg,depth_raw_m,yaw_raw_deg,sensors_ok,throttle_pct,mode,surge_cmd,strafe_cmd,heave_cmd,yaw_cmd,light_pwm,led_flashing,flash_frame
1785511790.0766,2026-07-31T11:29:50.076,0.048,1,,,,0,,,,,,,,0,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511790.1753,2026-07-31T11:29:50.175,0.147,2,,,,0,,,,-0.0920,174.87,-0.0920,-3065.13,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511790.2741,2026-07-31T11:29:50.274,0.246,3,,,,0,,,,-0.0909,175.04,-0.0909,-3064.96,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511790.3734,2026-07-31T11:29:50.373,0.345,4,,,,0,,,,-0.0933,175.24,-0.0933,-3064.76,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511790.4725,2026-07-31T11:29:50.472,0.444,5,,,,0,,,,-0.0988,175.35,-0.0988,-3064.65,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511790.5713,2026-07-31T11:29:50.571,0.543,6,,,,0,,,,-0.0966,175.54,-0.0966,-3064.46,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511790.6705,2026-07-31T11:29:50.670,0.642,7,,,,0,,,,-0.0973,175.63,-0.0973,-3064.37,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511790.7694,2026-07-31T11:29:50.769,0.741,8,,,,0,,,,-0.0939,175.81,-0.0939,-3064.19,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511790.8682,2026-07-31T11:29:50.868,0.840,9,,,,0,,,,-0.0964,176.02,-0.0964,-3063.98,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511790.9672,2026-07-31T11:29:50.967,0.939,10,,,,0,,,,-0.0971,176.14,-0.0971,-3063.86,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511791.0660,2026-07-31T11:29:51.066,1.038,11,,,,0,,,,-0.0938,176.38,-0.0938,-3063.62,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511791.1659,2026-07-31T11:29:51.165,1.137,12,,,,0,,,,-0.0905,176.49,-0.0905,-3063.51,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511791.2650,2026-07-31T11:29:51.264,1.237,13,,,,0,,,,-0.0912,176.70,-0.0912,-3063.30,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511791.3642,2026-07-31T11:29:51.364,1.336,14,,,,0,,,,-0.0964,176.90,-0.0964,-3063.10,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511791.4646,2026-07-31T11:29:51.464,1.436,15,,,,0,,,,-0.0905,177.00,-0.0905,-3063.00,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511791.5648,2026-07-31T11:29:51.564,1.536,16,,,,0,,,,-0.0922,177.20,-0.0922,-3062.80,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511791.6640,2026-07-31T11:29:51.663,1.636,17,,,,0,,,,-0.0982,177.32,-0.0982,-3062.68,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511791.7632,2026-07-31T11:29:51.763,1.735,18,,,,0,,,,-0.0919,177.55,-0.0919,-3062.45,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511791.8620,2026-07-31T11:29:51.861,1.834,19,,,,0,,,,-0.0929,177.76,-0.0929,-3062.24,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511791.9611,2026-07-31T11:29:51.961,1.933,20,,,,0,,,,-0.0927,177.85,-0.0927,-3062.15,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785511792.0608,2026-07-31T11:29:52.060,2.032,21,,,,0,,,,-0.0909,178.02,-0.0909,-3061.98,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
