t_epoch,iso_time,t_elapsed_s,seq,tag_id,tag_distance_m,tag_under_1m,tag_count,det_seq,det_t_epoch,det_age_ms,depth_m,yaw_deg,depth_raw_m,yaw_raw_deg,sensors_ok,throttle_pct,mode,surge_cmd,strafe_cmd,heave_cmd,yaw_cmd,light_pwm,led_flashing,flash_frame
1785509465.3574,2026-07-31T10:51:05.357,0.048,1,,,,0,,,,,,,,0,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509465.4583,2026-07-31T10:51:05.458,0.149,2,,,,0,,,,-0.1507,155.12,-0.1507,-564.88,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509465.5596,2026-07-31T10:51:05.559,0.250,3,,,,0,,,,-0.1497,155.09,-0.1497,-564.91,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509465.6584,2026-07-31T10:51:05.658,0.349,4,,,,0,,,,-0.1477,155.08,-0.1477,-564.92,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509465.7577,2026-07-31T10:51:05.757,0.448,5,,,,0,,,,-0.1500,155.05,-0.1500,-564.95,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509465.8571,2026-07-31T10:51:05.857,0.548,6,,,,0,,,,-0.1469,155.04,-0.1469,-564.96,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509465.9559,2026-07-31T10:51:05.955,0.647,7,,,,0,,,,-0.1483,155.01,-0.1483,-564.99,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509466.0561,2026-07-31T10:51:06.056,0.747,8,,,,0,,,,-0.1521,154.99,-0.1521,-565.01,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509466.1552,2026-07-31T10:51:06.155,0.846,9,,,,0,,,,-0.1506,154.98,-0.1506,-565.02,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509466.2552,2026-07-31T10:51:06.255,0.946,10,,,,0,,,,-0.1515,154.96,-0.1515,-565.04,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509466.3543,2026-07-31T10:51:06.354,1.045,11,,,,0,,,,-0.1497,154.94,-0.1497,-565.06,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509466.4541,2026-07-31T10:51:06.454,1.145,12,,,,0,,,,-0.1447,154.90,-0.1447,-565.10,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
1785509466.5524,2026-07-31T10:51:06.552,1.243,13,,,,0,,,,-0.1501,154.88,-0.1501,-565.12,1,20.0,idle,+0.000,+0.000,+0.000,+0.000,1100,0,
